Gene	average_expression	Freq	Gene_category	Proportion_zero
ENSDARG00000052063	0.9577453750744167	227	other	0.01971684183097368
ENSDARG00000052073	1.7552357806195342	13	other	0.0011291583427429862
ENSDARG00000052074	0.1381287603013521	661	other	0.05741335881177799
ENSDARG00000052082	2.109985669615791	7	other	6.080083384000695e-4
ENSDARG00000052088	0.7306808202037802	717	other	0.062277425518978545
ENSDARG00000052091	0.10435310640739016	177	other	0.015373925128116042
ENSDARG00000052094	0.08325418090007973	432	other	0.03752280031269
ENSDARG00000052099	0.3034790168138358	1105	high zero count	0.09597845913315382
ENSDARG00000052103	0.06809503029382206	1149	high zero count	0.09980022583166855
ENSDARG00000052113	0.24580682755633432	1049	high zero count	0.09111439242595328
ENSDARG00000052118	-0.1795996121231158	999	other	0.08677147572309563
ENSDARG00000052121	-0.08196676145353544	3394	high zero count	0.29479718578997655
ENSDARG00000052124	0.3315688647566678	494	other	0.042908017024233476
ENSDARG00000052131	0.14718998090951854	279	other	0.024233475201945628
ENSDARG00000052139	0.4531387645182157	31	other	0.0026926083557717363
ENSDARG00000052142	0.15870709437227637	979	other	0.08503430904195257
ENSDARG00000052148	0.3492489130824746	922	other	0.08008338400069487
ENSDARG00000052150	0.9305656883280744	3	other	2.6057500217145836e-4
ENSDARG00000052155	0.3544946500042936	166	other	0.014418483453487362
ENSDARG00000052158	1.363780131755037	1383	high zero count	0.1201250760010423
ENSDARG00000052164	0.024062934477112188	225	other	0.019543125162859377
ENSDARG00000052170	0.43621676168326196	103	other	0.008946408407886736
ENSDARG00000052178	1.6373427837712096	21	other	0.0018240250152002084
ENSDARG00000052182	1.170071383746498	10	other	8.685833405715278e-4
ENSDARG00000052190	0.6493285416018728	262	other	0.02275688352297403
ENSDARG00000052192	0.4963444074262075	2338	high zero count	0.2030747850256232
ENSDARG00000052215	-0.02313427810339506	523	other	0.04542690871189091
ENSDARG00000052242	0.4336622381605884	254	other	0.022062016850516807
ENSDARG00000052244	0.6841765332315835	1	other	8.685833405715279e-5
ENSDARG00000052247	0.44162577769822275	1121	high zero count	0.09736819247806827
ENSDARG00000052255	-0.07015658288036483	1884	high zero count	0.16364110136367585
ENSDARG00000052277	0.5027565921467717	612	other	0.053157300442977506
ENSDARG00000052288	-0.0772801378972676	378	other	0.03283245027360375
ENSDARG00000052290	0.061909481718689145	18	other	0.00156345001302875
ENSDARG00000052304	2.0664886790148205	7	other	6.080083384000695e-4
ENSDARG00000052322	0.36460744938647266	1992	high zero count	0.17302180144184834
ENSDARG00000052330	-0.13738645865811608	2011	high zero count	0.17467210978893424
ENSDARG00000052331	0.09683334914053604	880	other	0.07643533397029445
ENSDARG00000052334	0.9298053955063837	99	other	0.008598975071658126
ENSDARG00000052336	0.9126787123370248	1500	high zero count	0.13028750108572917
ENSDARG00000052344	0.49886307900460697	1638	high zero count	0.14227395118561625
ENSDARG00000052348	0.6050789561762703	33	other	0.002866325023886042
ENSDARG00000052351	0.25753710467164015	1094	high zero count	0.09502301745852515
ENSDARG00000052368	0.3994456056228124	2775	high zero count	0.241031877008599
ENSDARG00000052371	0.8373749678470974	369	other	0.03205072526708938
ENSDARG00000052374	0.49614153382547765	16	other	0.0013897333449144446
ENSDARG00000052377	1.097726426289303	8	other	6.948666724572223e-4
ENSDARG00000052379	0.37844052446396215	214	other	0.018587683488230696
ENSDARG00000052386	-0.06493446302696823	522	other	0.04534005037783375
ENSDARG00000052388	-0.018460281568123196	283	other	0.024580908538174236
ENSDARG00000052390	0.4672686156873553	172	other	0.01493963345783028
ENSDARG00000052402	0.46266733798788423	87	other	0.007556675062972292
ENSDARG00000052408	0.2375652199043541	849	other	0.07374272561452272
ENSDARG00000052419	0.3110652938688471	35	other	0.0030400416920003475
ENSDARG00000052423	-0.04712411966819234	709	other	0.06158255884652132
ENSDARG00000052427	-0.12537484080481576	779	other	0.06766264223052201
ENSDARG00000052429	0.9766469697286654	104	other	0.00903326674194389
ENSDARG00000052435	1.0497053208449294	168	other	0.014592200121601668
ENSDARG00000052438	0.908901983634941	7	other	6.080083384000695e-4
ENSDARG00000052455	0.2532014136253227	1351	high zero count	0.1173456093112134
ENSDARG00000052462	0.8316886482568517	810	other	0.07035525058629376
ENSDARG00000052470	0.6393709380576872	1311	high zero count	0.1138712759489273
ENSDARG00000052471	0.33083194926744114	827	other	0.07183184226526536
ENSDARG00000052480	0.33304115187658884	11	other	9.554416746286806e-4
ENSDARG00000052482	1.0665824753370474	100	other	0.008685833405715278
ENSDARG00000052494	0.918172897683661	305	other	0.026491791887431598
ENSDARG00000052496	0.43372239946891733	81	other	0.007035525058629376
ENSDARG00000052518	0.9674153175456544	27	other	0.002345175019543125
ENSDARG00000052522	0.6412343836218991	246	other	0.021367150178059586
ENSDARG00000052536	0.6130585462934715	16	other	0.0013897333449144446
ENSDARG00000052537	0.2571298790798883	1485	high zero count	0.12898462607487188
ENSDARG00000052553	0.587466403317627	22	other	0.0019108833492573613
ENSDARG00000052556	0.07767171562495796	265	other	0.023017458525145487
ENSDARG00000052565	-0.16842892623394473	1152	high zero count	0.10006080083384
ENSDARG00000052567	0.9297881973080382	80	other	0.006948666724572223
ENSDARG00000052575	-0.12796263601992305	1855	high zero count	0.16112220967601842
ENSDARG00000052594	0.6659741094589051	298	other	0.02588378354903153
ENSDARG00000052606	0.909272802087412	15	other	0.0013028750108572918
ENSDARG00000052615	0.11072579913693342	355	other	0.03083470859028924
ENSDARG00000052617	0.8100719051264749	27	other	0.002345175019543125
ENSDARG00000052623	0.7583307894898663	129	other	0.01120472509337271
ENSDARG00000052624	0.07571309912213528	1202	high zero count	0.10440371753669765
ENSDARG00000052625	0.8725261401524401	2342	high zero count	0.20342221836185181
ENSDARG00000052638	0.9595957889923549	485	other	0.0421262920177191
ENSDARG00000052641	0.857817281344651	84	other	0.007296100060800834
ENSDARG00000052644	0.35721714569373253	177	other	0.015373925128116042
ENSDARG00000052649	1.188276547316002	18	other	0.00156345001302875
ENSDARG00000052652	0.06305982805354766	163	other	0.014157908451315903
ENSDARG00000052673	1.5130686844164292	4	other	3.4743333622861116e-4
ENSDARG00000052674	1.679392146632798	1	other	8.685833405715279e-5
ENSDARG00000052680	0.17397161427886024	1960	high zero count	0.17024233475201947
ENSDARG00000052688	0.7048319335342382	453	other	0.03934682532789021
ENSDARG00000052690	1.0201103458891794	226	other	0.01962998349691653
ENSDARG00000052693	0.18058565594353632	961	other	0.08347085902892383
ENSDARG00000052695	1.074964807821696	302	other	0.02623121688526014
ENSDARG00000052696	0.32027898956463785	834	other	0.07243985060366542
ENSDARG00000052697	0.36831463470018727	87	other	0.007556675062972292
ENSDARG00000052700	-0.08949002183273275	1670	high zero count	0.14505341787544515
ENSDARG00000052701	0.11064567831220654	337	other	0.029271258577260487
ENSDARG00000052702	0.8106075092175725	233	other	0.020237991835316597
ENSDARG00000052703	0.5259196233455843	134	other	0.011639016763658474
ENSDARG00000052705	0.5327437285744935	901	other	0.07825935898549466
ENSDARG00000052708	0.485510157983416	321	other	0.027881525232346042
ENSDARG00000052712	1.3936072016853205	8	other	6.948666724572223e-4
ENSDARG00000052713	0.54588193204758	989	other	0.0859028923825241
ENSDARG00000052721	0.09082056214662099	127	other	0.011031008425258403
ENSDARG00000052728	0.43852633320353607	4	other	3.4743333622861116e-4
ENSDARG00000052734	0.6931248027695288	1264	high zero count	0.10978893424824111
ENSDARG00000052746	0.9339719996579839	30	other	0.0026057500217145837
ENSDARG00000052747	0.6319057934128628	78	other	0.006774950056457917
ENSDARG00000052764	0.09837857557847832	3481	high zero count	0.30235386085294885
ENSDARG00000052765	0.35797544147535054	1670	high zero count	0.14505341787544515
ENSDARG00000052783	0.6479105107334235	1359	high zero count	0.11804047598367064
ENSDARG00000052789	0.028595906910334517	406	other	0.03526448362720403
ENSDARG00000052816	0.704735303199725	42	other	0.003648050030400417
ENSDARG00000052826	-0.009527353797617988	657	other	0.05706592547554938
ENSDARG00000052827	-0.15517774361831257	164	other	0.014244766785373057
ENSDARG00000052833	0.24741386416207634	27	other	0.002345175019543125
ENSDARG00000052840	1.311379726412671	108	other	0.0093807000781725
ENSDARG00000052842	1.0130166571658321	19	other	0.0016503083470859028
ENSDARG00000052846	0.09892439704940108	331	other	0.02875010857291757
ENSDARG00000052851	0.6490296352192981	49	other	0.004256058368800487
ENSDARG00000052859	0.6651056635525133	95	other	0.008251541735429515
ENSDARG00000052866	0.3798902599284223	8	other	6.948666724572223e-4
ENSDARG00000052876	1.4127564709349185	639	other	0.05550247546252063
ENSDARG00000052893	0.08349401054627817	3664	high zero count	0.3182489359854078
ENSDARG00000052894	0.042738594314955705	1033	other	0.08972465908103883
ENSDARG00000052897	0.6431480703635398	95	other	0.008251541735429515
ENSDARG00000052903	-0.00997912473257852	2529	high zero count	0.2196647268305394
ENSDARG00000052907	1.4078747158484757	26	other	0.0022583166854859725
ENSDARG00000052912	-0.03402207753432212	669	other	0.058108225484235214
ENSDARG00000052917	1.1145352271876152	615	other	0.05341787544514896
ENSDARG00000052923	0.08745168785111364	952	other	0.08268913402240945
ENSDARG00000052928	1.321025894858468	183	other	0.01589507513245896
ENSDARG00000052942	-0.10067631834577934	842	other	0.07313471727612264
ENSDARG00000052950	1.0969680179223822	195	other	0.01693737514114479
ENSDARG00000052957	0.09275538124866271	281	other	0.024407191870059932
ENSDARG00000052966	1.3338205812355686	6	other	5.211500043429167e-4
ENSDARG00000052975	0.9769646963944272	5	other	4.342916702857639e-4
ENSDARG00000052978	-0.020089801085817795	1259	high zero count	0.10935464257795535
ENSDARG00000052994	0.4672385551877704	20	other	0.0017371666811430556
ENSDARG00000052997	0.1716454845958205	2026	high zero count	0.17597498479979154
ENSDARG00000053010	-0.032999511250522695	1153	high zero count	0.10014765916789715
ENSDARG00000053021	0.5673553961843669	98	other	0.008512116737600973
ENSDARG00000053026	-0.1691673745303467	1541	high zero count	0.13384869278207245
ENSDARG00000053036	0.8793955034040092	264	other	0.022930600191088335
ENSDARG00000053047	1.7607080869176468	7	other	6.080083384000695e-4
ENSDARG00000053070	0.8553405892558844	68	other	0.005906366715886389
ENSDARG00000053082	-0.11979409254628026	96	other	0.008338400069486667
ENSDARG00000053087	0.3849277930427383	919	other	0.07982280899852341
ENSDARG00000053091	0.6526798132693462	182	other	0.015808216798401806
ENSDARG00000053097	1.0036829164722791	40	other	0.0034743333622861113
ENSDARG00000053101	0.8426844853313712	17	other	0.0014765916789715972
ENSDARG00000053106	0.07898700197743781	1716	high zero count	0.14904890124207418
ENSDARG00000053110	0.4531723585711791	3737	high zero count	0.32458959437157997
ENSDARG00000053113	0.46370011229349356	1611	high zero count	0.13992877616607313
ENSDARG00000053122	0.34682394267262856	1606	high zero count	0.13949448449578736
ENSDARG00000053127	-0.06854741779093416	504	other	0.043776600364805004
ENSDARG00000053129	0.3040136919391218	42	other	0.003648050030400417
ENSDARG00000053130	0.6268594569014924	2318	high zero count	0.20133761834448016
ENSDARG00000053133	0.05589189844520468	2268	high zero count	0.19699470164162253
ENSDARG00000053138	0.4011707221478009	58	other	0.005037783375314861
ENSDARG00000053152	0.3308538901807113	102	other	0.008859550073829584
ENSDARG00000053155	0.2639087543513538	1513	high zero count	0.13141665942847217
ENSDARG00000053159	1.1772838256635587	375	other	0.03257187527143229
ENSDARG00000053166	1.0257819038645228	1300	high zero count	0.11291583427429862
ENSDARG00000053179	-0.22583279535449882	1852	high zero count	0.16086163467384695
ENSDARG00000053194	0.5443642889624105	356	other	0.030921566924346392
ENSDARG00000053196	0.574739970639869	101	other	0.008772691739772432
ENSDARG00000053205	-0.13571132325059396	447	other	0.0388256753235473
ENSDARG00000053209	0.461914025612107	227	other	0.01971684183097368
ENSDARG00000053217	1.9303774171089045	31	other	0.0026926083557717363
ENSDARG00000053241	-0.12462445494578474	190	other	0.01650308347085903
ENSDARG00000053248	0.2611085908414125	2706	high zero count	0.23503865195865542
ENSDARG00000053254	1.2772755123276758	825	other	0.07165812559715104
ENSDARG00000053262	0.7683594074904533	427	other	0.03708850864240424
ENSDARG00000053263	0.01771920793551947	859	other	0.07461130895509424
ENSDARG00000053269	0.07750307509233488	1773	high zero count	0.1539998262833319
ENSDARG00000053272	-0.1311066036791387	843	other	0.07322157561017979
ENSDARG00000053279	0.4862481146990636	560	other	0.04864066707200556
ENSDARG00000053291	3.1224421307164474	3	other	2.6057500217145836e-4
ENSDARG00000053298	0.00710825403085412	150	other	0.013028750108572918
ENSDARG00000053301	0.44269204550404523	693	other	0.06019282550160688
ENSDARG00000053318	-0.07241926246894591	408	other	0.035438200295318335
ENSDARG00000053323	0.06000753862069001	1908	high zero count	0.1657257013810475
ENSDARG00000053326	0.5101650849122555	56	other	0.004864066707200556
ENSDARG00000053344	-0.07922628364298277	1235	high zero count	0.10727004256058369
ENSDARG00000053358	1.5658058202352922	445	other	0.038651958655432986
ENSDARG00000053362	0.15359859190408487	713	other	0.061929992182749936
ENSDARG00000053365	3.0535707759531965	4	other	3.4743333622861116e-4
ENSDARG00000053370	0.5902480462605086	53	other	0.004603491705029098
ENSDARG00000053380	0.07572794826627995	1408	high zero count	0.12229653435247112
ENSDARG00000053381	1.1510491923639627	148	other	0.012855033440458612
ENSDARG00000053389	0.10751843738341627	1374	high zero count	0.11934335099452792
ENSDARG00000053395	0.9925045885089673	51	other	0.004429775036914792
ENSDARG00000053404	1.176245379835059	10	other	8.685833405715278e-4
ENSDARG00000053405	-0.06432282554898183	739	other	0.06418830886823591
ENSDARG00000053424	0.7138636256002446	424	other	0.036827933640232784
ENSDARG00000053446	1.8601148785219204	27	other	0.002345175019543125
ENSDARG00000053447	0.9758762978258656	107	other	0.009293841744115348
ENSDARG00000053450	0.23708180529144396	1367	high zero count	0.11873534265612785
ENSDARG00000053452	0.33492526081753765	726	other	0.06305915052549292
ENSDARG00000053453	0.3104565999460303	392	other	0.034048466950403894
ENSDARG00000053454	-0.1122498485839203	579	other	0.050290975419091465
ENSDARG00000053456	0.11441442159594672	2277	high zero count	0.19777642664813688
ENSDARG00000053459	0.553715799825633	90	other	0.007817250065143751
ENSDARG00000053463	0.27622454779374683	636	other	0.05524190046034917
ENSDARG00000053466	0.4094347539215148	137	other	0.011899591765829932
ENSDARG00000053467	0.9744030726880606	141	other	0.012247025102058542
ENSDARG00000053474	0.10189715892419991	1274	high zero count	0.11065751758881265
ENSDARG00000053475	0.17712104429584877	3437	high zero count	0.2985320941544341
ENSDARG00000053479	0.04630393246436467	2064	high zero count	0.17927560149396335
ENSDARG00000053483	0.29301984227163674	421	other	0.03656735863806132
ENSDARG00000053484	0.41888223693664006	110	other	0.009554416746286806
ENSDARG00000053485	1.7839202918472232	12	other	0.0010423000086858334
ENSDARG00000053493	0.6569146205848467	226	other	0.01962998349691653
ENSDARG00000053496	0.5882150120143292	74	other	0.006427516720229306
ENSDARG00000053499	-0.19832445026054743	1038	other	0.09015895075132459
ENSDARG00000053500	-0.11778003560443241	743	other	0.06453574220446452
ENSDARG00000053505	0.5356225011568024	415	other	0.03604620863371841
ENSDARG00000053517	0.08405743479320027	1714	high zero count	0.14887518457395987
ENSDARG00000053535	-0.03597721184008198	1319	high zero count	0.11456614262138452
ENSDARG00000053542	0.3388137199969031	725	other	0.06297229219143577
